4057.096,2014-02-06
4125.90468,2014-02-07
4148.17973,2014-02-10
4191.01522,2014-02-11
4201.3298,2014-02-12
4240.67273,2014-02-13
4243.99434,2014-02-14
4272.80425,2014-02-18
4237.93398,2014-02-19
4267.59358,2014-02-20
4263.41077,2014-02-21
4292.92736,2014-02-24
4287.60203,2014-02-25
4292.02743,2014-02-26
4318.95001,2014-02-27
4308.09491,2014-02-28
4277.32526,2014-03-03
4351.94556,2014-03-04
4357.99469,2014-03-05
4352.10198,2014-03-06
4336.24057,2014-03-07
4334.41648,2014-03-10
4307.20281,2014-03-11
4323.28675,2014-03-12
4260.42051,2014-03-13
4245.44247,2014-03-14
4279.93542,2014-03-17
4333.33686,2014-03-18
4307.56744,2014-03-19
4319.2962,2014-03-20
4276.8337,2014-03-21
4226.3719,2014-03-24
4234.2867,2014-03-25
4173.5333,2014-03-26
4151.21789,2014-03-27
4155.7827,2014-03-28
4198.94489,2014-03-31
4268.0285,2014-04-01
4276.4775,2014-04-02
4237.7882,2014-04-03
4127.7096,2014-04-04
4079.7575,2014-04-07
4113.0268,2014-04-08
4183.8643,2014-04-09
4054.0989,2014-04-10
3999.7457,2014-04-11
4022.7297,2014-04-14
4034.1214,2014-04-15
4086.2135,2014-04-16
4095.5311,2014-04-17
4121.5794,2014-04-21
4161.4127,2014-04-22
4126.94626,2014-04-23
4148.3342,2014-04-24
4075.5727,2014-04-25
4074.4273,2014-04-28
4103.592,2014-04-29
4114.5209,2014-04-30
4127.4396,2014-05-01
4123.9025,2014-05-02
4138.07006,2014-05-05
4080.788128,2014-05-06
4067.7035,2014-05-07
4051.4558,2014-05-08
4071.8375,2014-05-09
4143.84205,2014-05-12
4130.161,2014-05-13
4100.6348,2014-05-14
4069.297,2014-05-15
4090.6088,2014-05-16
4125.84164,2014-05-19
4096.92801,2014-05-20
4131.5886,2014-05-21
4154.3963,2014-05-22
4185.7605,2014-05-23
4237.0349,2014-05-27
4225.02936,2014-05-28
4247.9273,2014-05-29
4242.5888,2014-05-30
4237.1757,2014-06-02
4234.0616,2014-06-03
4251.6221,2014-06-04
